id,order_date,customer_id,status,serial_number,address,notes,delivery_date,employee_id,created_at,updated_at,coupon_id,delivery_fee,payment_method,payment_note,invoice_id,invoice_no,local_id,delivery_code,seller_id,commission_rate
6213,2025-06-13 23:58:35,668,waiting,202506680002,,,2025-06-13 09:00:00,,2025-06-13 23:58:35,2025-06-13 23:58:35,,15.0,BANK,,,,,,,
6214,2025-06-14 00:06:40,657,waiting,202506570006,,,2025-06-14 10:00:00,,2025-06-14 00:06:40,2025-06-14 00:06:40,,15.0,CASH,,,,,,,
6216,2025-06-14 02:47:01,495,waiting,202504950015,,,2025-06-14 00:00:00,,2025-06-14 02:47:01,2025-06-14 02:47:01,,0.0,CASH,,,,,,,
6217,2025-06-14 03:41:30,412,waiting,202504120040,,,2025-06-14 00:00:00,,2025-06-14 03:41:30,2025-06-14 03:41:30,,0.0,CASH,,,,,,,
6218,2025-06-14 05:50:24,632,waiting,202506320001,,,2025-06-14 08:00:00,,2025-06-14 05:50:24,2025-06-14 05:50:24,,0.0,CASH,,,,,,,
6219,2025-06-14 06:07:55,222,invoiced,202502220158,,,2025-06-14 00:00:00,108.0,2025-06-14 06:07:55,2025-06-14 09:30:06,,15.0,CASH,,2291,2,,,,
6220,2025-06-14 06:24:27,222,waiting,202502220159,,,2025-06-14 00:00:00,,2025-06-14 06:24:27,2025-06-14 06:24:27,,0.0,CASH,,,,,,,
6221,2025-06-14 08:48:30,311,invoiced,202503110036,,,2025-06-14 00:00:00,108.0,2025-06-14 08:48:30,2025-06-14 09:41:25,,15.0,CASH,,2292,2,,,,
6222,2025-06-14 09:29:28,390,invoiced,202503900022,,,2025-06-14 00:00:00,108.0,2025-06-14 09:29:28,2025-06-14 18:46:47,,0.0,CASH,,2294,2,,,,
6223,2025-06-14 10:12:05,449,waiting,202504490112,,,2025-06-14 00:00:00,,2025-06-14 10:12:05,2025-06-14 10:12:05,,0.0,CASH,,,,,,,
6231,2025-06-14 12:03:53,654,waiting,202506540006,,,2025-06-14 00:00:00,,2025-06-14 12:03:53,2025-06-14 12:03:53,,0.0,CASH,,,,,,,
6232,2025-06-14 12:35:28,263,invoiced,202502630024,,,2025-06-14 00:00:00,108.0,2025-06-14 12:35:28,2025-06-14 22:39:01,,0.0,CASH,,2295,2,,,,
6233,2025-06-14 13:08:58,614,waiting,202506140012,,,2025-06-14 00:00:00,,2025-06-14 13:08:58,2025-06-14 13:08:58,,15.0,CASH,,,,,,,
6234,2025-06-14 13:34:57,359,invoiced,202503590014,,,2025-06-14 21:00:00,108.0,2025-06-14 13:34:57,2025-06-16 11:51:55,,0.0,CASH,,2306,2,,,,
6235,2025-06-14 15:27:49,602,waiting,202506020002,,,2025-06-14 00:00:00,,2025-06-14 15:27:49,2025-06-14 15:27:49,,15.0,CASH,,,,,,,
6236,2025-06-14 15:34:45,472,waiting,202504720037,,,2025-06-14 00:00:00,,2025-06-14 15:34:45,2025-06-14 15:34:45,,0.0,CASH,,,,,,,
6242,2025-06-14 17:31:46,172,invoiced,202501720054,,,2025-06-14 00:00:00,108.0,2025-06-14 17:31:46,2025-06-14 17:54:35,,15.0,CASH,,2293,2,,,,
6244,2025-06-14 17:50:05,233,waiting,202502330041,,,2025-06-14 00:00:00,,2025-06-14 17:50:05,2025-06-14 17:50:05,,0.0,BANK,,,,,,,
6245,2025-06-14 17:53:06,134,canceled,202501340025,,,2025-06-14 00:00:00,3.0,2025-06-14 17:53:06,2025-06-14 18:21:06,,15.0,CASH,,,,,,,
6246,2025-06-14 18:33:33,22,waiting,202500220070,,,2025-06-14 00:00:00,,2025-06-14 18:33:33,2025-06-14 18:33:33,,0.0,CASH,,,,,,,
6247,2025-06-14 19:55:38,365,waiting,202503650022,,,2025-06-14 00:00:00,,2025-06-14 19:55:39,2025-06-14 19:55:39,,0.0,CASH,,,,,,,
6248,2025-06-14 20:40:15,82,waiting,202500820022,,,2025-06-14 00:00:00,,2025-06-14 20:40:15,2025-06-14 20:40:15,,0.0,BANK,,,,,,,
6249,2025-06-14 22:06:49,672,waiting,202506720002,,,2025-06-14 00:00:00,,2025-06-14 22:06:49,2025-06-14 22:06:49,,0.0,CASH,,,,,,,
6250,2025-06-14 22:32:45,248,invoiced,202502480029,,,2025-06-14 00:00:00,108.0,2025-06-14 22:32:45,2025-06-14 22:54:11,,0.0,CASH,,2296,2,,,,
6251,2025-06-14 23:02:27,67,invoiced,202500670031,,,2025-06-14 09:00:00,108.0,2025-06-14 23:02:27,2025-06-15 09:41:23,,0.0,CASH,,2299,2,,,,
6252,2025-06-15 02:54:32,311,invoiced,202503110037,,,2025-06-15 00:00:00,108.0,2025-06-15 02:54:32,2025-06-15 08:55:00,,15.0,CASH,,2298,2,,,,
6253,2025-06-15 03:35:02,300,waiting,202503000088,,,2025-06-15 00:00:00,,2025-06-15 03:35:02,2025-06-15 03:35:02,,0.0,CASH,,,,,,,
6254,2025-06-15 04:55:56,300,invoiced,202503000089,,,2025-06-15 00:00:00,108.0,2025-06-15 04:55:56,2025-06-15 08:54:15,,0.0,CASH,,2297,2,,,,
6255,2025-06-15 05:21:05,523,waiting,202505230034,,,2025-06-15 00:00:00,,2025-06-15 05:21:05,2025-06-15 05:21:05,,0.0,BANK,,,,,,,
6256,2025-06-15 06:06:47,56,canceled,202500560201,,,2025-06-15 00:00:00,56.0,2025-06-15 06:06:47,2025-06-15 06:08:30,,0.0,CASH,,,,,,,
6257,2025-06-15 06:29:29,268,waiting,202502680106,,,2025-06-15 12:00:00,,2025-06-15 06:29:29,2025-06-15 06:29:29,,0.0,BANK,,,,,,,
6258,2025-06-15 06:39:37,56,invoiced,202500560202,,,2025-06-15 00:00:00,108.0,2025-06-15 06:39:37,2025-06-15 18:40:31,,0.0,CASH,,2301,2,,,,
6259,2025-06-15 06:56:08,224,waiting,202502240035,,,2025-06-15 09:00:00,,2025-06-15 06:56:08,2025-06-15 06:56:08,,0.0,CASH,,,,,,,
6260,2025-06-15 09:57:12,415,waiting,202504150003,,,2025-06-15 18:00:00,,2025-06-15 09:57:12,2025-06-15 09:57:12,,0.0,CASH,,,,,,,
6261,2025-06-15 10:03:42,682,canceled,202506820001,,,2025-06-15 16:00:00,682.0,2025-06-15 10:03:42,2025-06-15 10:04:33,,0.0,CASH,,,,,,,
6262,2025-06-15 10:07:15,683,canceled,202506830001,,,2025-06-15 00:00:00,367.0,2025-06-15 10:07:15,2025-06-15 10:38:40,,0.0,CASH,,,,,,,
6263,2025-06-15 11:53:10,673,waiting,202506730001,,,2025-06-15 16:00:00,,2025-06-15 11:53:10,2025-06-15 11:53:10,,0.0,CASH,,,,,,,
6264,2025-06-15 12:34:57,184,waiting,202501840023,,,2025-06-15 00:00:00,,2025-06-15 12:34:57,2025-06-15 12:34:57,,0.0,CASH,,,,,,,
6265,2025-06-15 13:00:54,643,waiting,202506430006,,,2025-06-15 19:00:00,,2025-06-15 13:00:54,2025-06-15 13:00:54,,0.0,CASH,,,,,,,
6266,2025-06-15 14:27:26,190,waiting,202501900056,,,2025-06-15 00:00:00,,2025-06-15 14:27:26,2025-06-15 14:27:26,,0.0,CASH,,,,,,,
6269,2025-06-15 15:38:31,666,waiting,202506660005,,,2025-06-15 21:00:00,,2025-06-15 15:38:31,2025-06-15 15:38:31,,0.0,CASH,,,,,,,
6270,2025-06-15 15:44:00,681,invoiced,202506810001,,,2025-06-15 20:00:00,108.0,2025-06-15 15:44:00,2025-06-15 20:36:12,,15.0,CASH,,2302,2,,,,
6272,2025-06-15 17:08:13,553,waiting,202505530012,,,2025-06-15 00:00:00,,2025-06-15 17:08:13,2025-06-15 17:08:13,,0.0,CASH,,,,,,,
6273,2025-06-15 17:11:38,52,invoiced,202500520068,,,2025-06-15 00:00:00,108.0,2025-06-15 17:11:38,2025-06-15 18:35:03,,0.0,CASH,,2300,2,,,,
6274,2025-06-15 17:14:03,266,waiting,202502660029,,,2025-06-15 00:00:00,,2025-06-15 17:14:03,2025-06-15 17:14:03,,0.0,CASH,,,,,,,
6275,2025-06-15 20:17:31,672,waiting,202506720003,,,2025-06-15 00:00:00,,2025-06-15 20:17:31,2025-06-15 20:17:31,,0.0,CASH,,,,,,,
6276,2025-06-15 20:50:34,672,invoiced,202506720004,,,2025-06-15 00:00:00,108.0,2025-06-15 20:50:34,2025-06-16 09:14:04,,0.0,CASH,,2305,2,,,,
6277,2025-06-15 23:11:33,161,invoiced,202501610009,,,2025-06-15 00:00:00,108.0,2025-06-15 23:11:33,2025-06-15 23:34:21,,15.0,CASH,,2303,2,,,,
6278,2025-06-15 23:44:14,614,waiting,202506140013,,,2025-06-15 00:00:00,,2025-06-15 23:44:14,2025-06-15 23:44:14,,15.0,CASH,,,,,,,
6279,2025-06-16 03:32:06,657,invoiced,202506570007,,,2025-06-16 10:00:00,108.0,2025-06-16 03:32:06,2025-06-16 09:13:29,,15.0,CASH,,2304,2,,,,
6280,2025-06-16 04:23:41,657,waiting,202506570008,,,2025-06-16 10:00:00,,2025-06-16 04:23:41,2025-06-16 04:23:41,,15.0,CASH,,,,,,,
6281,2025-06-16 07:35:06,242,waiting,202502420011,,,2025-06-16 00:00:00,,2025-06-16 07:35:06,2025-06-16 07:35:06,,0.0,CASH,,,,,,,
6283,2025-06-16 07:41:12,242,waiting,202502420012,,,2025-06-16 00:00:00,,2025-06-16 07:41:12,2025-06-16 07:41:12,,15.0,CASH,,,,,,,
6284,2025-06-16 10:03:50,449,waiting,202504490113,,,2025-06-16 00:00:00,,2025-06-16 10:03:50,2025-06-16 10:03:50,,0.0,CASH,,,,,,,
6285,2025-06-16 10:31:07,95,invoiced,202500950007,,,2025-06-16 00:00:00,108.0,2025-06-16 10:31:07,2025-06-16 20:19:29,,0.0,CASH,,2308,2,,,,
6286,2025-06-16 11:11:42,447,waiting,202504470040,,,2025-06-16 00:00:00,,2025-06-16 11:11:42,2025-06-16 11:11:42,,15.0,CASH,,,,,,,
6287,2025-06-16 12:17:13,174,invoiced,202501740117,,,2025-06-16 20:00:00,108.0,2025-06-16 12:17:13,2025-06-16 18:37:51,,0.0,BANK,,2307,2,,,,
6288,2025-06-16 13:35:11,412,waiting,202504120041,,,2025-06-16 00:00:00,,2025-06-16 13:35:11,2025-06-16 13:35:11,,0.0,CASH,,,,,,,
6289,2025-06-16 13:38:18,652,waiting,202506520006,,,2025-06-16 14:00:00,,2025-06-16 13:38:18,2025-06-16 13:38:18,,0.0,CASH,,,,,,,
6290,2025-06-16 13:42:55,51,waiting,202500510046,,,2025-06-16 00:00:00,,2025-06-16 13:42:55,2025-06-16 13:42:55,,0.0,CASH,,,,,,,
6291,2025-06-16 14:21:04,435,waiting,202504350042,,,2025-06-16 00:00:00,,2025-06-16 14:21:04,2025-06-16 14:21:04,,0.0,CASH,,,,,,,
6292,2025-06-16 14:24:52,652,waiting,202506520007,,,2025-06-16 14:00:00,,2025-06-16 14:24:52,2025-06-16 14:24:52,,15.0,CASH,,,,,,,
6293,2025-06-16 14:32:05,610,waiting,202506100008,,,2025-06-16 00:00:00,,2025-06-16 14:32:05,2025-06-16 14:32:05,,0.0,CASH,,,,,,,
6294,2025-06-16 16:18:29,212,invoiced,202502120037,,,2025-06-16 00:00:00,108.0,2025-06-16 16:18:29,2025-06-16 23:16:15,,0.0,CASH,,2311,2,,,,
6295,2025-06-16 16:55:24,174,waiting,202501740118,,,2025-06-16 20:00:00,,2025-06-16 16:55:25,2025-06-16 16:55:25,,0.0,BANK,,,,,,,
6296,2025-06-16 17:56:25,458,waiting,202504580052,,,2025-06-16 00:00:00,,2025-06-16 17:56:25,2025-06-16 17:56:25,,0.0,CASH,,,,,,,
6297,2025-06-16 18:31:09,268,invoiced,202502680107,,,2025-06-16 19:00:00,108.0,2025-06-16 18:31:09,2025-06-16 20:38:19,,0.0,BANK,,2309,2,,,,
6298,2025-06-16 18:40:48,617,waiting,202506170002,,,2025-06-16 11:00:00,,2025-06-16 18:40:48,2025-06-16 18:40:48,,15.0,CASH,,,,,,,
6299,2025-06-16 19:15:52,22,invoiced,202500220071,,,2025-06-16 00:00:00,108.0,2025-06-16 19:15:52,2025-06-16 23:29:32,,0.0,CASH,,2312,2,,,,
6300,2025-06-16 20:32:23,224,invoiced,202502240036,,,2025-06-16 19:00:00,108.0,2025-06-16 20:32:23,2025-06-16 21:57:50,,15.0,CASH,,2310,2,,,,
6301,2025-06-16 22:47:21,274,invoiced,202502740030,,,2025-06-16 00:00:00,108.0,2025-06-16 22:47:21,2025-06-17 22:12:49,,0.0,CASH,,2319,2,,,,
6302,2025-06-16 23:50:48,274,waiting,202502740031,,,2025-06-16 00:00:00,,2025-06-16 23:50:48,2025-06-16 23:50:48,,0.0,CASH,,,,,,,
6303,2025-06-17 00:05:18,594,waiting,202505940005,,,2025-06-17 12:00:00,,2025-06-17 00:05:18,2025-06-17 00:05:18,,0.0,CASH,,,,,,,
6304,2025-06-17 01:32:19,16,waiting,202500160076,,,2025-06-17 00:00:00,,2025-06-17 01:32:19,2025-06-17 01:32:19,,0.0,BANK,,,,,,,
6305,2025-06-17 05:49:20,222,invoiced,202502220160,,,2025-06-17 00:00:00,,2025-06-17 05:49:20,2025-06-17 06:49:46,,15.0,CASH,,2313,2,,,,
6306,2025-06-17 06:06:58,222,waiting,202502220161,,,2025-06-17 00:00:00,,2025-06-17 06:06:58,2025-06-17 06:06:58,,15.0,CASH,,,,,,,
6307,2025-06-17 08:35:12,534,waiting,202505340016,,,2025-06-17 00:00:00,,2025-06-17 08:35:12,2025-06-17 08:35:12,,0.0,CASH,,,,,,,
6308,2025-06-17 09:24:13,449,waiting,202504490114,,,2025-06-17 00:00:00,,2025-06-17 09:24:13,2025-06-17 09:24:13,,0.0,CASH,,,,,,,
6309,2025-06-17 11:06:19,639,invoiced,202506390004,,,2025-06-17 00:00:00,108.0,2025-06-17 11:06:19,2025-06-17 17:53:00,,0.0,CASH,,2315,2,,,,
6310,2025-06-17 11:34:17,242,waiting,202502420013,,,2025-06-17 00:00:00,,2025-06-17 11:34:17,2025-06-17 11:34:17,,15.0,CASH,,,,,,,
6311,2025-06-17 11:59:00,215,waiting,202502150004,,,2025-06-17 00:00:00,,2025-06-17 11:59:00,2025-06-17 11:59:00,,0.0,CASH,,,,,,,
6312,2025-06-17 14:50:04,233,waiting,202502330042,,,2025-06-17 00:00:00,,2025-06-17 14:50:04,2025-06-17 14:50:04,,0.0,BANK,,,,,,,
6313,2025-06-17 15:14:22,213,storekeeper_received,202502130050,,,2025-06-17 00:00:00,108.0,2025-06-17 15:14:22,2025-06-17 20:25:28,,0.0,CASH,,2317,2,,,,
6314,2025-06-17 15:42:58,440,waiting,202504400015,,,2025-06-17 22:00:00,,2025-06-17 15:42:58,2025-06-17 15:42:58,,0.0,BANK,,,,,,,
6315,2025-06-17 16:48:41,666,waiting,202506660006,,,2025-06-17 20:00:00,,2025-06-17 16:48:41,2025-06-17 16:48:41,,0.0,CASH,,,,,,,
6316,2025-06-17 16:59:00,666,invoiced,202506660007,,,2025-06-17 20:00:00,108.0,2025-06-17 16:59:00,2025-06-17 17:52:29,,15.0,CASH,,2314,2,,,,
6317,2025-06-17 17:06:36,526,waiting,202505260002,,,2025-06-17 00:00:00,,2025-06-17 17:06:36,2025-06-17 17:06:36,,15.0,CASH,,,,,,,
6318,2025-06-17 17:29:24,472,waiting,202504720038,,,2025-06-17 00:00:00,,2025-06-17 17:29:24,2025-06-17 17:29:24,,0.0,CASH,,,,,,,
6319,2025-06-17 17:42:42,501,invoiced,202505010019,,,2025-06-17 21:00:00,108.0,2025-06-17 17:42:42,2025-06-17 18:31:05,,0.0,CASH,,2316,2,,,,
6320,2025-06-17 17:46:52,553,waiting,202505530013,,,2025-06-17 00:00:00,,2025-06-17 17:46:52,2025-06-17 17:46:52,,15.0,CASH,,,,,,,
6321,2025-06-17 18:10:04,124,invoiced,202501240022,,,2025-06-17 00:00:00,108.0,2025-06-17 18:10:04,2025-06-18 09:19:51,,0.0,BANK,,2324,2,,,,
6324,2025-06-17 18:19:16,163,waiting,202501630014,,,2025-06-17 00:00:00,,2025-06-17 18:19:16,2025-06-17 18:19:16,,0.0,CASH,,,,,,,
6326,2025-06-17 18:43:51,124,waiting,202501240023,,,2025-06-17 00:00:00,,2025-06-17 18:43:51,2025-06-17 18:43:51,,0.0,BANK,,,,,,,
6327,2025-06-17 19:45:41,670,invoiced,202506700001,,,2025-06-17 00:00:00,108.0,2025-06-17 19:45:41,2025-06-17 21:39:11,,15.0,CASH,,2318,2,,,,
6328,2025-06-17 19:55:09,423,invoiced,202504230010,,,2025-06-17 00:00:00,108.0,2025-06-17 19:55:09,2025-06-17 23:04:17,,0.0,CASH,,2320,2,,,,
6329,2025-06-17 20:46:01,447,waiting,202504470041,,,2025-06-17 00:00:00,,2025-06-17 20:46:01,2025-06-17 20:46:01,,0.0,CASH,,,,,,,
6330,2025-06-18 00:26:30,392,waiting,202503920021,,,2025-06-18 00:00:00,,2025-06-18 00:26:30,2025-06-18 00:26:30,,0.0,CASH,,,,,,,
6331,2025-06-18 00:39:30,311,invoiced,202503110038,,,2025-06-18 00:00:00,108.0,2025-06-18 00:39:30,2025-06-18 09:19:27,,15.0,CASH,,2323,2,,,,
6332,2025-06-18 03:04:57,300,waiting,202503000090,,,2025-06-18 00:00:00,,2025-06-18 03:04:57,2025-06-18 03:04:57,,0.0,CASH,,,,,,,
6333,2025-06-18 03:21:38,224,waiting,202502240037,,,2025-06-18 09:00:00,,2025-06-18 03:21:39,2025-06-18 03:21:39,,0.0,CASH,,,,,,,
6334,2025-06-18 03:28:23,224,waiting,202502240038,,,2025-06-18 09:00:00,,2025-06-18 03:28:23,2025-06-18 03:28:23,,0.0,CASH,,,,,,,
6335,2025-06-18 04:59:47,268,waiting,202502680108,,,2025-06-18 12:00:00,,2025-06-18 04:59:47,2025-06-18 04:59:47,,0.0,BANK,,,,,,,
6336,2025-06-18 05:28:07,648,invoiced,202506480003,,,2025-06-18 08:00:00,108.0,2025-06-18 05:28:07,2025-06-19 10:31:29,,0.0,CASH,,2328,2,,,,
6337,2025-06-18 05:54:54,523,invoiced,202505230035,,,2025-06-18 09:00:00,108.0,2025-06-18 05:54:54,2025-06-18 09:18:27,,0.0,BANK,,2322,2,,,,
6338,2025-06-18 06:08:09,523,invoiced,202505230036,,,2025-06-18 00:00:00,108.0,2025-06-18 06:08:09,2025-06-18 09:17:22,,0.0,BANK,,2321,2,,,,
6339,2025-06-18 08:10:28,523,waiting,202505230037,,,2025-06-18 00:00:00,,2025-06-18 08:10:28,2025-06-18 08:10:28,,0.0,BANK,,,,,,,
6340,2025-06-18 09:47:20,449,waiting,202504490115,,,2025-06-18 00:00:00,,2025-06-18 09:47:20,2025-06-18 09:47:20,,0.0,CASH,,,,,,,
6341,2025-06-18 14:08:50,645,invoiced,202506450008,,,2025-06-18 00:00:00,108.0,2025-06-18 14:08:50,2025-06-18 19:03:38,,15.0,CASH,,2325,2,,,,
6342,2025-06-18 14:37:11,654,waiting,202506540007,,,2025-06-18 00:00:00,,2025-06-18 14:37:11,2025-06-18 14:37:11,,0.0,CASH,,,,,,,
6343,2025-06-18 15:07:22,304,waiting,202503040047,,,2025-06-18 00:00:00,,2025-06-18 15:07:22,2025-06-18 15:07:22,,0.0,CASH,,,,,,,
6345,2025-06-18 17:02:02,687,waiting,202506870001,,,2025-06-18 17:00:00,,2025-06-18 17:02:02,2025-06-18 17:02:02,,15.0,CASH,,,,,,,
6346,2025-06-18 17:33:13,684,waiting,202506840001,,,2025-06-18 00:00:00,,2025-06-18 17:33:13,2025-06-18 17:33:13,,0.0,CASH,,,,,,,
6347,2025-06-18 17:58:47,190,waiting,202501900057,,,2025-06-18 00:00:00,,2025-06-18 17:58:47,2025-06-18 17:58:47,,0.0,CASH,,,,,,,
6348,2025-06-18 18:19:36,212,waiting,202502120038,,,2025-06-18 00:00:00,,2025-06-18 18:19:36,2025-06-18 18:19:36,,0.0,CASH,,,,,,,
6349,2025-06-18 18:31:56,56,waiting,202500560203,,,2025-06-18 00:00:00,,2025-06-18 18:31:56,2025-06-18 18:31:56,,0.0,CASH,,,,,,,
6350,2025-06-18 19:02:56,386,waiting,202503860014,,,2025-06-18 20:00:00,,2025-06-18 19:02:56,2025-06-18 19:02:56,,0.0,CASH,,,,,,,
6351,2025-06-18 22:25:00,482,invoiced,202504820009,,,2025-06-18 11:00:00,108.0,2025-06-18 22:25:00,2025-06-19 08:24:27,,0.0,CASH,,2327,2,,,,
6352,2025-06-18 23:54:59,19,waiting,202500190073,,,2025-06-18 00:00:00,,2025-06-18 23:54:59,2025-06-18 23:54:59,,0.0,CASH,,,,,,,
6353,2025-06-19 00:51:38,652,waiting,202506520008,,,2025-06-19 21:00:00,,2025-06-19 00:51:38,2025-06-19 00:51:38,,0.0,CASH,,,,,,,
6355,2025-06-19 01:32:27,352,waiting,202503520028,,,2025-06-19 00:00:00,,2025-06-19 01:32:27,2025-06-19 01:32:27,,0.0,CASH,,,,,,,
6356,2025-06-19 05:37:34,222,storekeeper_received,202502220162,,,2025-06-19 00:00:00,108.0,2025-06-19 05:37:34,2025-06-19 06:36:45,,15.0,CASH,,,,,,,
6357,2025-06-19 05:55:26,222,waiting,202502220163,,,2025-06-19 00:00:00,,2025-06-19 05:55:26,2025-06-19 05:55:26,,0.0,CASH,,,,,,,
6358,2025-06-19 06:19:12,512,invoiced,202505120014,,,2025-06-19 00:00:00,108.0,2025-06-19 06:19:12,2025-06-19 07:24:39,,15.0,CASH,,2326,2,,,,
6359,2025-06-19 09:23:23,446,waiting,202504460009,,,2025-06-19 11:00:00,,2025-06-19 09:23:23,2025-06-19 09:23:23,,0.0,CASH,,,,,,,
6360,2025-06-19 10:07:32,449,waiting,202504490116,,,2025-06-19 00:00:00,,2025-06-19 10:07:32,2025-06-19 10:07:32,,0.0,CASH,,,,,,,
6361,2025-06-19 10:59:47,668,waiting,202506680003,,,2025-06-19 17:00:00,,2025-06-19 10:59:47,2025-06-19 10:59:47,,15.0,BANK,,,,,,,
6362,2025-06-19 12:25:57,242,waiting,202502420014,,,2025-06-19 00:00:00,,2025-06-19 12:25:57,2025-06-19 12:25:57,,0.0,CASH,,,,,,,
6365,2025-06-19 13:39:57,645,waiting,202506450009,,,2025-06-19 00:00:00,,2025-06-19 13:39:57,2025-06-19 13:39:57,,0.0,CASH,,,,,,,
6366,2025-06-19 14:32:51,435,waiting,202504350043,,,2025-06-19 00:00:00,,2025-06-19 14:32:51,2025-06-19 14:32:51,,0.0,CASH,,,,,,,
6368,2025-06-19 14:52:32,605,waiting,202506050005,,,2025-06-19 17:00:00,,2025-06-19 14:52:32,2025-06-19 14:52:32,,15.0,CASH,,,,,,,
6369,2025-06-19 15:06:22,617,waiting,202506170003,,,2025-06-19 00:00:00,,2025-06-19 15:06:22,2025-06-19 15:06:22,,0.0,CASH,,,,,,,
6370,2025-06-19 16:37:57,458,waiting,202504580053,,,2025-06-19 00:00:00,,2025-06-19 16:37:57,2025-06-19 16:37:57,,0.0,CASH,,,,,,,
6371,2025-06-19 16:49:05,666,waiting,202506660008,,,2025-06-19 20:00:00,,2025-06-19 16:49:05,2025-06-19 16:49:05,,0.0,CASH,,,,,,,
6372,2025-06-19 16:52:38,673,waiting,202506730002,,,2025-06-19 00:00:00,,2025-06-19 16:52:38,2025-06-19 16:52:38,,0.0,CASH,,,,,,,
6373,2025-06-19 17:19:06,571,waiting,202505710003,,,2025-06-19 10:00:00,,2025-06-19 17:19:06,2025-06-19 17:19:06,,0.0,CASH,,,,,,,
6374,2025-06-19 17:31:56,47,waiting,202500470039,,,2025-06-19 08:00:00,,2025-06-19 17:31:56,2025-06-19 17:31:56,,0.0,BANK,,,,,,,
6375,2025-06-19 18:43:37,136,waiting,202501360031,,,2025-06-19 00:00:00,,2025-06-19 18:43:37,2025-06-19 18:43:37,,15.0,CASH,,,,,,,
6376,2025-06-19 19:37:28,495,waiting,202504950016,,,2025-06-19 14:00:00,,2025-06-19 19:37:28,2025-06-19 19:37:28,,0.0,CASH,,,,,,,
6379,2025-06-19 20:50:15,447,waiting,202504470042,,,2025-06-19 00:00:00,,2025-06-19 20:50:15,2025-06-19 20:50:15,,0.0,CASH,,,,,,,
6380,2025-06-19 20:50:23,22,invoiced,202500220072,,,2025-06-19 00:00:00,108.0,2025-06-19 20:50:23,2025-06-19 22:40:37,,15.0,CASH,,2329,2,,,,
6382,2025-06-19 22:10:32,689,canceled,202506890001,,,2025-06-19 22:00:00,689.0,2025-06-19 22:10:32,2025-06-19 23:17:20,,15.0,CASH,,,,,,,
6383,2025-06-19 22:58:34,184,waiting,202501840024,,,2025-06-19 00:00:00,,2025-06-19 22:58:34,2025-06-19 22:58:34,,0.0,CASH,,,,,,,
6384,2025-06-20 03:41:33,35,waiting,202500350014,,,2025-06-20 00:00:00,,2025-06-20 03:41:34,2025-06-20 03:41:34,,0.0,CASH,,,,,,,
6385,2025-06-20 05:36:21,300,waiting,202503000091,,,2025-06-20 00:00:00,,2025-06-20 05:36:21,2025-06-20 05:36:21,,0.0,CASH,,,,,,,
6386,2025-06-20 10:17:31,449,waiting,202504490117,,,2025-06-20 00:00:00,,2025-06-20 10:17:31,2025-06-20 10:17:31,,0.0,CASH,,,,,,,
6387,2025-06-20 11:25:58,652,waiting,202506520009,,,2025-06-20 12:00:00,,2025-06-20 11:25:58,2025-06-20 11:25:58,,0.0,CASH,,,,,,,
6388,2025-06-20 16:45:16,651,invoiced,202506510004,,,2025-06-20 00:00:00,108.0,2025-06-20 16:45:16,2025-06-20 17:32:33,,15.0,CASH,,2330,2,,,,
6389,2025-06-20 16:45:22,392,invoiced,202503920022,,,2025-06-20 00:00:00,108.0,2025-06-20 16:45:22,2025-06-21 10:41:10,,0.0,CASH,,2334,2,,,,
6390,2025-06-20 17:28:39,657,waiting,202506570009,,,2025-06-20 12:00:00,,2025-06-20 17:28:40,2025-06-20 17:28:40,,15.0,CASH,,,,,,,
6391,2025-06-20 20:03:19,189,waiting,202501890034,,,2025-06-20 00:00:00,,2025-06-20 20:03:19,2025-06-20 20:03:19,,0.0,BANK,,,,,,,
6392,2025-06-20 20:31:11,172,invoiced,202501720055,,,2025-06-20 00:00:00,108.0,2025-06-20 20:31:11,2025-06-20 21:53:34,,0.0,CASH,,2332,2,,,,
6393,2025-06-20 20:44:47,172,invoiced,202501720056,,,2025-06-20 00:00:00,108.0,2025-06-20 20:44:47,2025-06-20 21:52:45,,0.0,CASH,,2331,2,,,,
6394,2025-06-20 21:57:12,570,waiting,202505700019,,,2025-06-20 17:00:00,,2025-06-20 21:57:12,2025-06-20 21:57:12,,0.0,CASH,,,,,,,
6395,2025-06-20 22:24:13,266,waiting,202502660030,,,2025-06-20 00:00:00,,2025-06-20 22:24:13,2025-06-20 22:24:13,,0.0,CASH,,,,,,,
6396,2025-06-20 22:45:11,412,waiting,202504120042,,,2025-06-20 00:00:00,,2025-06-20 22:45:11,2025-06-20 22:45:11,,0.0,CASH,,,,,,,
6397,2025-06-21 01:00:23,173,waiting,202501730147,,,2025-06-21 00:00:00,,2025-06-21 01:00:24,2025-06-21 01:00:24,,0.0,BANK,,,,,,,
6398,2025-06-21 01:18:41,173,waiting,202501730148,,,2025-06-21 00:00:00,,2025-06-21 01:18:41,2025-06-21 01:18:41,,15.0,BANK,,,,,,,
6399,2025-06-21 01:55:51,173,waiting,202501730149,,,2025-06-21 00:00:00,,2025-06-21 01:55:51,2025-06-21 01:55:51,,0.0,BANK,,,,,,,
6400,2025-06-21 06:02:55,222,waiting,202502220164,,,2025-06-21 00:00:00,,2025-06-21 06:02:55,2025-06-21 06:02:55,,0.0,CASH,,,,,,,
